0|000806|20150930|0.1032|20151030|20151120|20160108|20160112|20151217|147.75
0|000807|20150930|-0.0540|20151027|20160204|20160105|20150708|20150814|0.22
0|000809|20150930|-0.1400|20151024|||20150429|20151231|85.75
0|000810|20150930|0.2303|20151027|20160217|20160129|20151022|20160205|-11.39
0|000811|20150930|0.5800|20151030|20150916||20150605|20160108|0.01
0|000812|20150930|0.0442|20151028|20160216|20151130|20150623|20160107|5.00
0|000813|20150930|0.0148|20151028|20160115|20160122|20150504|20160129|-0.56
0|000815|20150930|-0.6700|20151031|20151022|20150915|20140627|20160108|-650.00
0|000816|20150930|0.0097|20151031|20151026|20151027||20160203|950.87
0|000818|20150930|0.0858|20151023|20160204|20151019|20160205||
0|000819|20150930|0.1480|20151027|20160216|20151123|20150415|20150804|98.10
0|000820|20150930|-0.0500|20151030|20151126|20151223|20151210|20150416|-800.00
0|000821|20150930|0.0450|20151030|20151116|20151116|20150707|20150520|0.40
0|000822|20150930|0.1100|20151023||||20150324|-0.13
0|000823|20150930|0.1643|20151031||||20150720|160.48
0|000825|20150930|-0.1350|20151029|20160108|||20150602|-2.75
0|000826|20150930|0.7300|20151031|20151106||20150708|20150825|0.01
0|000828|20150930|0.5860|20151028|20150916||20150709|20160111|40.00
0|000829|20150930|-0.1500|20151030|20151106||20151109|20150324|-3.48
0|000830|20150930|0.2390|20151027|20150916|||20150716|0.20
0|000831|20150930|-0.0740|20151023|20151112|20151112|20150709|20160113|204.76
0|000833|20150930|0.1453|20151029|20150819|20160120|20151019|20160216|0.05
0|000835|20150930|0.0300|20151030|20151214|20151210|20150518|20160128|81.37
0|000836|20151231|0.3585|20160123|20150923|20150924|20151124|20150410|-113.98
0|000837|20150930|-0.1581|20151031|20160218|20151116|20150707|20150929|0.50
0|000838|20151231|0.3913|20160116|20160216|20160215|20150121|20151229|10.00
0|000839|20150930|0.1618|20151030|20160202|20151229|20150629|20160114|2092.86
0|000848|20150930|0.4575|20151024|20151221|||20160216|0.50
0|000850|20150930|0.1220|20151031||20151202|20150507||
0|000851|20150930|0.0543|20151030|20160215|20160216|20150731|20150727|0.09
0|000852|20150930|-0.1300|20151029|20151125|20151020|20150708||
0|000856|20150930|-0.4500|20151020|20160215|20160215|20150707|20151214|37.91
0|000858|20150930|1.2130|20151029|||20150729|20160204|-0.05
0|000859|20150930|-0.0271|20151031|20151106||20150709|20150617|1.00
0|000860|20150930|0.5047|20151028||20160126|20150305|20150824|100.00
0|000861|20150930|0.0500|20151029|20160218|20151127|20150703|20150924|200.00
0|000862|20150930|-0.0407|20151030|20151015|20150819|20150521||
0|000863|20150930|0.0100|20151029|20151104|20160201|20151203|20160129|15.00
0|000868|20150930|0.0500|20151020|20151113|20151113|20141218|20151014|145.00
0|000869|20150930|1.2900|20151028|20151201|20151201|||
0|000875|20150930|0.0400|20151028|20160120|20160120|20150821|20150915|0.05
0|000876|20150930|0.8500|20151031|||20150817|20150814|276.35
0|000877|20150930|-0.3677|20151015|20150916|||20160126|0.20
0|000878|20150930|-0.3000|20151028|20160204|20160204|20150608|20160128|214.29
0|000880|20150930|0.0900|20151030|20150916|20150908|||
0|000881|20150930|-2.6500|20151031|20160118|20160118|20150421||
0|000882|20150930|0.1049|20151031|20151124|20151124|20150604||
0|000883|20150930|0.3300|20151030|20150916||20141118|20151229|1.50
0|000885|20150930|0.1603|20151023|20151222|20160127|20151223|20150730|39.72
0|000886|20150930|0.0650|20151027|20151109|20160121||20150513|-4.40
0|000887|20150930|0.5500|20151030|||20150630|20160127|1.23
0|000888|20150930|0.2687|20151029||||20151230|137.45
0|000889|20150930|0.1849|20151027|20151123|20160108|20160129||
0|000890|20150930|0.0078|20151023|20151223|20160126|20151224|20160112|-0.47
