,‰ª£Á†Å,ÂêçÁß∞,Ê∂®ÂπÖ%%,Êî∂Áõò,Êàê‰∫§Èáè,ÊÄªÈáëÈ¢ù,QSYJS0,DYX0,WYX0,WTP0,DTP1,WTP1,DTP2,WTP2,MKDJS0,SD,ED,TO,TC,QJZF
2016-03-16,="002107",Œ÷ª™“Ω“©,-3.05,14.93,  587.5ÕÚ, 8870ÕÚ,22.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.930,16.460,10.248
2016-03-16,="002443",Ω÷ﬁπ‹µ¿,-2.31,9.30,   1279ÕÚ,  1.20“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.300,10.250,10.215
2016-03-16,="603001",∞¬øµπ˙º ,-0.46,19.61,  419.2ÕÚ, 8264ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.610,21.610,10.199
2016-03-16,="600704",ŒÔ≤˙÷–¥Û,-2.13,11.94,   1480ÕÚ,  1.78“⁄,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.940,13.150,10.134
2016-03-16,="600860",æ©≥«π…∑›,0.86,8.21,  315.9ÕÚ, 2596ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.210,9.040,10.110
2016-03-16,="600167",¡™√¿øÿπ…,-1.97,13.46,  176.5ÕÚ, 2401ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.460,14.820,10.104
2016-03-16,="600588",”√”—Õ¯¬Á,-0.74,18.69,   3088ÕÚ,  5.85“⁄,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,18.690,20.570,10.059
2016-03-16,="600129",Ã´º´ºØÕ≈,-1.75,13.45,  477.5ÕÚ, 6475ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.450,14.800,10.037
2016-03-16,="002568",∞Ÿ»Ûπ…∑›,-0.69,23.13,  584.2ÕÚ,  1.37“⁄,24.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,23.130,25.450,10.030
2016-03-16,="000090",ÃÏΩ°ºØÕ≈,-2.17,12.61,  621.0ÕÚ, 7901ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.610,13.870,9.992
2016-03-16,="002396",–«Õ¯»ÒΩ›,-2.17,15.34,   1040ÕÚ,  1.61“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.340,16.870,9.974
2016-03-16,="600480",¡Ë‘∆π…∑›,-1.89,11.45,  535.0ÕÚ, 6153ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.450,12.590,9.956
2016-03-16,="600685",÷–¥¨∑¿ŒÒ,-3.57,26.44,  425.0ÕÚ,  1.15“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,26.440,29.070,9.947
2016-03-16,="000733",’Òª™ø∆ºº,-1.80,16.90,  967.0ÕÚ,  1.64“⁄,25.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.900,18.580,9.941
2016-03-16,="600645",÷–‘¥–≠∫Õ,-2.17,35.21,   1368ÕÚ,  4.88“⁄,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,35.210,38.690,9.884
2016-03-16,="000672",…œ∑ÂÀÆƒ‡,2.30,6.68,   2267ÕÚ,  1.49“⁄,1.000,3.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.680,7.340,9.880
2016-03-16,="600270",Õ‚‘À∑¢’π,-2.26,17.76,  395.9ÕÚ, 7087ÕÚ,29.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.760,19.510,9.854
2016-03-16,="002526",…Ω∂´øÛª˙,-0.98,7.07,   1119ÕÚ, 8008ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.070,7.760,9.760
2016-03-16,="002183",‚˘ —« Õ®,1.12,26.27,   4132ÕÚ,  10.6“⁄,19.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,26.270,28.810,9.669
2016-03-16,="002520",»’∑¢æ´ª˙,-1.47,16.70,  202.2ÕÚ, 3418ÕÚ,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.700,18.310,9.641
2016-03-16,="002439",∆Ù√˜–«≥Ω,-0.69,21.58,   1149ÕÚ,  2.51“⁄,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,21.580,23.660,9.639
2016-03-16,="600698",∫˛ƒœÃÏ—„,-2.10,5.13,  617.9ÕÚ, 3227ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.130,5.620,9.552
2016-03-16,="002090",Ω÷«ø∆ºº,-0.84,22.51,  266.3ÕÚ, 6038ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,22.510,24.650,9.507
2016-03-16,="000721",Œ˜∞≤“˚ ≥,-0.17,6.03,   1593ÕÚ, 9784ÕÚ,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.030,6.600,9.453
2016-03-16,="000416",√Ò…˙øÿπ…,2.19,6.99,   2263ÕÚ,  1.61“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.990,7.650,9.442
2016-03-16,="001696",◊⁄…Í∂Ø¡¶,-1.82,8.61,   1613ÕÚ,  1.40“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.610,9.420,9.408
2016-03-16,="600879",∫ΩÃÏµÁ◊”,-2.89,13.46,   2148ÕÚ,  2.93“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.460,14.720,9.361
2016-03-16,="002111",Õ˛∫£π„Ã©,-0.58,22.41,  171.3ÕÚ, 3843ÕÚ,21.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,22.410,24.500,9.326
2016-03-16,="300254",«™‘¥“Ω“©,-1.48,19.96,  383.6ÕÚ, 7760ÕÚ,23.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,19.960,21.820,9.319
2016-03-16,="600634",÷–ººøÿπ…,-1.30,12.91,   1027ÕÚ,  1.34“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.910,14.100,9.218
2016-03-16,="002010",¥´ªØπ…∑›,-0.60,15.00,  336.5ÕÚ, 5034ÕÚ,10.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.000,16.380,9.200
2016-03-16,="603117",ÕÚ¡÷π…∑›,-1.49,17.15,  199.9ÕÚ, 3482ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.150,18.720,9.155
2016-03-16,="600746",Ω≠À’À˜∆’,-0.48,8.21,  793.4ÕÚ, 6658ÕÚ,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.210,8.960,9.135
2016-03-16,="300137",œ»∫”ª∑±£,0.69,13.04,   1137ÕÚ,  1.50“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.040,14.230,9.126
2016-03-16,="002116",÷–π˙∫£≥œ,-1.60,12.33,  297.2ÕÚ, 3727ÕÚ,27.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.330,13.450,9.084
2016-03-16,="002210",∑…¬Ìπ˙º ,-2.01,16.05,  361.3ÕÚ, 5876ÕÚ,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.050,17.490,8.972
2016-03-16,="300415",“¡÷Æ√‹,-0.80,13.71,  220.3ÕÚ, 3050ÕÚ,,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.710,14.930,8.899
2016-03-16,="600466",¿∂π‚∑¢’π,-1.27,8.58,  759.5ÕÚ, 6598ÕÚ,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.580,9.340,8.858
2016-03-16,="000620",–¬ª™¡™,-1.85,6.89,  652.3ÕÚ, 4525ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.890,7.500,8.853
2016-03-16,="300152",ø∆»⁄ª∑æ≥,-1.31,6.80,   1256ÕÚ, 8684ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.800,7.400,8.824
2016-03-16,="600839",Àƒ¥®≥§∫Á,-0.55,3.63,   4427ÕÚ,  1.62“⁄,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,3.630,3.950,8.815
2016-03-16,="002131",¿˚≈∑π…∑›,-0.66,15.00,  752.7ÕÚ,  1.14“⁄,18.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,15.000,16.320,8.800
2016-03-16,="600343",∫ΩÃÏ∂Ø¡¶,-3.03,17.62,   1314ÕÚ,  2.34“⁄,23.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.620,19.170,8.797
2016-03-16,="002067",æ∞–À÷Ω“µ,-1.85,5.82,   2847ÕÚ,  1.68“⁄,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.820,6.330,8.763
2016-03-16,="002404",ºŒ–¿Àø≥Ò,-2.09,6.57,  594.8ÕÚ, 3971ÕÚ,22.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.570,7.140,8.676
2016-03-16,="600868",√∑—„º™œÈ,-1.54,5.10,   5388ÕÚ,  2.76“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.100,5.540,8.627
2016-03-16,="300056",»˝Œ¨Àø,-2.20,13.76,  487.7ÕÚ, 6837ÕÚ,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.760,14.940,8.576
2016-03-16,="000031",÷–¡∏µÿ≤˙,-2.74,10.31,   2517ÕÚ,  2.62“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.310,11.190,8.535
2016-03-16,="600156",ª™…˝π…∑›,-2.37,9.06,  933.0ÕÚ, 8753ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.060,9.830,8.499
2016-03-16,="300224",’˝∫£¥≈≤ƒ,-0.18,16.87,  470.3ÕÚ, 7913ÕÚ,14.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.870,18.300,8.477
2016-03-16,="000040",±¶∞≤µÿ≤˙,-0.69,10.04,  610.4ÕÚ, 6188ÕÚ,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.040,10.890,8.466
2016-03-16,="600967",±±∑Ω¥¥“µ,-2.26,9.53,   1227ÕÚ,  1.18“⁄,30.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.530,10.330,8.395
2016-03-16,="002621",»˝¿›π…∑›,1.47,16.52,  314.0ÕÚ, 5212ÕÚ,19.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.520,17.900,8.354
2016-03-16,="000151",÷–≥…π…∑›,-2.28,17.13,  505.6ÕÚ, 8815ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,17.130,18.560,8.348
2016-03-16,="600628",–¬ ¿ΩÁ,-1.96,11.99,  592.8ÕÚ, 7184ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.990,12.990,8.340
2016-03-16,="300399",æ©ÃÏ¿˚,-2.77,39.60,   1113ÕÚ,  4.54“⁄,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,39.600,42.880,8.283
2016-03-16,="000616",∫£∫ΩÕ∂◊ ,-1.92,5.10,   1710ÕÚ, 8820ÕÚ,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.100,5.520,8.235
2016-03-16,="000511",œ©Ãº–¬≤ƒ,-1.97,7.97,   2677ÕÚ,  2.15“⁄,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.970,8.620,8.156
2016-03-16,="600243",«‡∫£ª™∂¶,0.24,8.40,  808.4ÕÚ, 6924ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.400,9.080,8.095
2016-03-16,="600290",ª™“«µÁ∆¯,0.00,9.02,  771.9ÕÚ, 6944ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.020,9.750,8.093
2016-03-16,="002358",…≠‘¥µÁ∆¯,-1.44,12.99,  798.2ÕÚ,  1.04“⁄,32.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.990,14.040,8.083
2016-03-16,="002073",»Ìøÿπ…∑›,-0.45,11.18,   1024ÕÚ,  1.16“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.180,12.080,8.050
2016-03-16,="000883",∫˛±±ƒ‹‘¥,-0.91,4.35,  953.5ÕÚ, 4170ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,4.350,4.700,8.046
2016-03-16,="002004",ª™∞ÓΩ°øµ,-1.39,9.23,   1117ÕÚ,  1.04“⁄,15.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.230,9.970,8.017
2016-03-16,="000812",…¬Œ˜Ω“∂,7.02,8.39,   5197ÕÚ,  4.41“⁄,18.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.390,9.060,7.986
2016-03-16,="600481",À´¡ºΩ⁄ƒ‹,-1.54,5.77,  818.9ÕÚ, 4774ÕÚ,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.770,6.230,7.972
2016-03-16,="600458", ±¥˙–¬≤ƒ,-1.55,12.68,  617.0ÕÚ, 7897ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.680,13.690,7.965
2016-03-16,="600592",¡˙œ™π…∑›,-1.40,9.17,  726.7ÕÚ, 6772ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.170,9.900,7.961
2016-03-16,="000919",Ω¡Í“©“µ,-0.75,11.84,  514.4ÕÚ, 6124ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.840,12.780,7.939
2016-03-16,="002535",¡÷÷›÷ÿª˙,0.66,6.06,   1295ÕÚ,  1.02“⁄,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.060,6.540,7.921
2016-03-16,="002066",»Ã©ø∆ºº,-1.18,14.19,  565.0ÕÚ, 8112ÕÚ,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.190,15.310,7.893
2016-03-16,="601216",æ˝’˝ºØÕ≈,0.42,7.13,   1786ÕÚ,  1.28“⁄,20.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.130,7.690,7.854
2016-03-16,="300102",«¨’’π‚µÁ,-1.44,6.15,  532.0ÕÚ, 3317ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.150,6.630,7.805
2016-03-16,="600380",Ω°øµ‘™,-0.99,8.97,   1520ÕÚ,  1.38“⁄,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.970,9.670,7.804
2016-03-16,="002217",∫œ¡¶Ã©,-2.03,11.56,  271.3ÕÚ, 3170ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.560,12.460,7.785
2016-03-16,="601000",Ã∆…Ω∏€,-2.01,6.84,   1116ÕÚ, 7740ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.840,7.370,7.749
2016-03-16,="002564",ÃÏŒ÷ø∆ºº,-2.18,6.72,   1069ÕÚ, 7279ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.720,7.240,7.738
2016-03-16,="002263",¥Û ∂´ ƒœ,-2.60,6.37,   2613ÕÚ,  1.68“⁄,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.370,6.860,7.692
2016-03-16,="600495",Ω˙Œ˜≥µ÷·,-1.40,7.06,   1358ÕÚ, 9650ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.060,7.600,7.649
2016-03-16,="002177",”˘“¯π…∑›,-1.56,6.94,  990.1ÕÚ, 6944ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.940,7.470,7.637
2016-03-16,="000543",ÕÓƒ‹µÁ¡¶,-0.94,6.32,   1260ÕÚ, 7999ÕÚ,19.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.320,6.800,7.595
2016-03-16,="300064",‘•Ω∏’ Ø,-2.17,8.56,  713.7ÕÚ, 6217ÕÚ,11.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.560,9.210,7.593
2016-03-16,="601010",Œƒ∑Âπ…∑›,-1.09,5.43,  970.9ÕÚ, 5301ÕÚ,15.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.430,5.840,7.551
2016-03-16,="600686",Ω¡˙∆˚≥µ,-1.80,13.64,  310.2ÕÚ, 4264ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,13.640,14.650,7.405
2016-03-16,="002471",÷–≥¨øÿπ…,-1.08,6.39,   1483ÕÚ, 9536ÕÚ,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.390,6.860,7.355
2016-03-16,="600133",∂´∫˛∏ﬂ–¬,-1.10,7.21,  808.9ÕÚ, 5920ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.210,7.740,7.351
2016-03-16,="600021",…œ∫£µÁ¡¶,-0.27,11.06,   1527ÕÚ,  1.69“⁄,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.060,11.870,7.324
2016-03-16,="600090",∆°æ∆ª®,-1.14,11.27,  845.6ÕÚ, 9581ÕÚ,12.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.270,12.090,7.276
2016-03-16,="000006",…Ó’Ò“µ£¡,-2.74,7.81,   2512ÕÚ,  1.98“⁄,23.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.810,8.370,7.170
2016-03-16,="300400",æ¢Õÿπ…∑›,-3.69,26.91,   1070ÕÚ,  2.92“⁄,,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,26.910,28.830,7.135
2016-03-16,="300194",∏£∞≤“©“µ,-1.95,16.63,  202.8ÕÚ, 3424ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.630,17.810,7.096
2016-03-16,="600835",…œ∫£ª˙µÁ,-1.29,20.59,  346.5ÕÚ, 7220ÕÚ,31.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,20.590,22.050,7.091
2016-03-16,="002345",≥±∫Íª˘,-0.62,9.63,  638.4ÕÚ, 6150ÕÚ,18.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.630,10.310,7.061
2016-03-16,="600995",Œƒ…ΩµÁ¡¶,-1.51,7.83,  419.3ÕÚ, 3314ÕÚ,11.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.830,8.380,7.024
2016-03-16,="000523",π„÷›¿À∆Ê,-1.75,10.11,  367.0ÕÚ, 3760ÕÚ,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,10.110,10.820,7.023
2016-03-16,="002390",–≈∞Ó÷∆“©,-1.20,9.07,  744.6ÕÚ, 6790ÕÚ,28.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,9.070,9.700,6.946
2016-03-16,="002307",±±–¬¬∑«≈,-2.13,7.81,  638.6ÕÚ, 5041ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.810,8.350,6.914
2016-03-16,="600491",¡˙‘™Ω®…Ë,-1.29,6.14,  669.1ÕÚ, 4130ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.140,6.560,6.840
2016-03-16,="002293",¬ﬁ¿≥…˙ªÓ,-1.44,12.32,  317.1ÕÚ, 3942ÕÚ,13.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,12.320,13.160,6.818
2016-03-16,="000720",–¬ƒ‹Ã©…Ω,5.69,6.32,   4844ÕÚ,  3.10“⁄,17.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.320,6.750,6.804
2016-03-16,="600037",∏Ëª™”–œﬂ,-1.89,14.50,   1843ÕÚ,  2.68“⁄,21.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.500,15.480,6.759
2016-03-16,="002242",æ≈—Ùπ…∑›,0.87,16.15,   1040ÕÚ,  1.66“⁄,22.000,1.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,16.150,17.240,6.749
2016-03-16,="600815",œ√π§π…∑›,-1.16,5.96,  745.5ÕÚ, 4506ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.960,6.360,6.711
2016-03-16,="300135",±¶¿˚π˙º ,-2.18,4.94,   3155ÕÚ,  1.58“⁄,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,4.940,5.270,6.680
2016-03-16,="600678",Àƒ¥®Ω∂•,7.44,11.84,   6510ÕÚ,  7.72“⁄,1.000,4.000,1.000,1.000,1.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,11.840,12.630,6.672
2016-03-16,="000690",±¶–¬ƒ‹‘¥,-1.03,6.75,  738.7ÕÚ, 5040ÕÚ,22.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.750,7.200,6.667
2016-03-16,="002135",∂´ƒœÕ¯º‹,-1.56,6.93,  420.8ÕÚ, 2940ÕÚ,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.930,7.390,6.638
2016-03-16,="002204",¥Û¡¨÷ÿπ§,-1.62,6.68,  608.9ÕÚ, 4102ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,6.680,7.120,6.587
2016-03-16,="600713",ƒœæ©“Ω“©,-0.42,7.14,  706.6ÕÚ, 5069ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.140,7.610,6.583
2016-03-16,="603616",∫´Ω®∫”…Ω,0.95,25.47,  271.9ÕÚ, 7042ÕÚ,,1.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,25.470,27.140,6.557
2016-03-16,="002059",‘∆ƒœ¬√”Œ,-0.13,7.57,  371.1ÕÚ, 2820ÕÚ,14.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.570,8.060,6.473
2016-03-16,="000899",∏”ƒ‹π…∑›,-1.70,8.11,  675.2ÕÚ, 5501ÕÚ,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.110,8.630,6.412
2016-03-16,="600750",Ω≠÷–“©“µ,-1.19,24.09,  332.6ÕÚ, 8080ÕÚ,1.000,0.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,24.090,25.630,6.393
2016-03-16,="601008",¡¨‘∆∏€,-1.22,4.85,  639.4ÕÚ, 3116ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,4.850,5.160,6.392
2016-03-16,="600273",ºŒªØƒ‹‘¥,-1.25,7.09,  799.2ÕÚ, 5694ÕÚ,1.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,7.090,7.540,6.347
2016-03-16,="002256",≤ ∫Áæ´ªØ,-2.67,14.58,   1515ÕÚ,  2.25“⁄,20.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,14.580,15.500,6.310
2016-03-16,="600708",π‚√˜µÿ≤˙,-2.24,8.73,  597.9ÕÚ, 5289ÕÚ,2.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.730,9.280,6.300
2016-03-16,="600210",◊œΩ≠∆Û“µ,-1.59,4.96,   1700ÕÚ, 8512ÕÚ,17.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,4.960,5.270,6.250
2016-03-16,="002212",ƒœ—Ûπ…∑›,2.41,8.50,   1326ÕÚ,  1.13“⁄,10.000,4.000,2.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,8.500,9.030,6.235
2016-03-16,="600236",ππ⁄µÁ¡¶,-0.36,5.52,  543.0ÕÚ, 2998ÕÚ,16.000,0.000,1.000,1.000,0.000,0.000,0.000,0.000,0.000,1160316.0,1160323.0,5.520,5.860,6.159
